3219	0	0.0354483
3220	0.0354462	0.0354303
3221	0.0708771	0.0354248
3222	0.1063004	0.0354193
3223	0.141716	0.0354185
3224	0.1771393	0.035427
3225	0.2125702	0.0354285
3226	0.2479859	0.0354443
3227	0.2834397	0.0354539
3228	0.3188858	0.0354706
3229	0.3543625	0.0354937
3230	0.3898621	0.0355097
3231	0.4253693	0.03554
3232	0.460907	0.0355605
3233	0.4964676	0.0355891
3234	0.5320587	0.0356221
3235	0.5676804	0.035648
3236	0.6033325	0.0356726
3237	0.639	0.0356952
3238	0.6746903	0.035694
3239	0.7103882	0.03567
3240	0.7460556	0.0356549
3241	0.7817078	0.035569
3242	0.817276	0.0355353
3243	0.8528214	0.0354978
3244	0.8883057	0.0354422
3245	0.9237595	0.0353896
3246	0.9591522	0.0352462
3247	0.9943924	0.0350257
3248	1.029419	0.0349668
3249	1.0643768	0.0347486
3250	1.0991287	0.0347269
3251	1.1338577	0.03454
3252	1.168396	0.0345043
3253	1.2028961	0.0343992
3254	1.2372971	0.0343375
3255	1.271637	0.0343212
3256	1.3059616	0.0342116
3257	1.3401718	0.0341405
3258	1.3743057	0.0339674
3259	1.4082794	0.0339042
3260	1.4421921	0.033783
3261	1.4759674	0.0337032
3262	1.5096665	0.0336625
3263	1.5433273	0.0335656
3264	1.5768967	0.0335902
3265	1.6104889	0.0335013
3266	1.6439896	0.0335044
3267	1.6774979	0.0335259
3268	1.7110214	0.0335046
3269	1.7445297	0.0332714
3270	1.7778015	0.0333778
3271	1.8111801	0.0335607
3272	1.8447418	0.0338611
3273	1.8786011	0.0338507
3274	1.9124451	0.0336672
3275	1.9461212	0.033372
3276	1.9794922	0.0333728
3277	2.0128555	0.0334255
3278	2.0462876	0.0331919
3279	2.0794754	0.0330811
3280	2.1125565	0.0329007
3281	2.1454621	0.0328236
3282	2.1782761	0.0326877
3283	2.210968	0.0326868
3284	2.24366	0.0325818
3285	2.2762375	0.0326749
3286	2.3089066	0.0325935
3287	2.341507	0.0325198
3288	2.3740311	0.0322735
3289	2.4062958	0.0318581
3290	2.4381561	0.0317286
3291	2.4698868	0.0314556
3292	2.5013352	0.0313054
3293	2.5326462	0.0312885
3294	2.563942	0.0311129
3295	2.595047	0.0309347
3296	2.6259918	0.0307165
3297	2.6567002	0.0304529
3298	2.6871491	0.0303632
3299	2.7175217	0.0301728
3300	2.7476883	0.0300891
3301	2.7777786	0.0300559
3302	2.8078385	0.0299944
3303	2.8378296	0.0300806
3304	2.8679123	0.0300436
3305	2.8979492	0.0302348
3306	2.9281922	0.0301265
3307	2.9583206	0.0300482
3308	2.9883576	0.0299065
3309	3.0182724	0.0298487
3310	3.0481186	0.0298559
3311	3.0779724	0.0298084
3312	3.1077805	0.0299911
3313	3.1377716	0.0299298
3314	3.1677017	0.0303278
3315	3.1980286	0.030224
3316	3.2282562	0.0304079
3317	3.2586594	0.030681
3318	3.2893372	0.0306089
3319	3.3199463	0.0308591
3320	3.3508072	0.0309711
3321	3.3817825	0.0311148
3322	3.4128952	0.0314495
3323	3.4443512	0.0314853
3324	3.4758301	0.0319193
3325	3.5077515	0.0319304
