2893	0	0.0353444
2894	0.0353394	0.0353825
2895	0.0707169	0.0354392
2896	0.1061554	0.0355393
2897	0.1416931	0.0355813
2898	0.1772766	0.0356778
2899	0.2129593	0.0357738
2900	0.2487336	0.0358597
2901	0.2845993	0.0359913
2902	0.3205872	0.0361026
2903	0.3566895	0.0362264
2904	0.3929139	0.0363875
2905	0.4292984	0.0365014
2906	0.4657975	0.0365305
2907	0.5023346	0.0366073
2908	0.5389405	0.0365874
2909	0.5755234	0.0365925
2910	0.612114	0.03661
2911	0.6487275	0.0366012
2912	0.6853257	0.0366199
2913	0.7219468	0.0366145
2914	0.7585678	0.0366144
2915	0.7951737	0.0366145
2916	0.8317948	0.0366258
2917	0.8684159	0.0365306
2918	0.9049454	0.0364705
2919	0.9414139	0.0363847
2920	0.9778061	0.0362793
2921	1.0140839	0.0363005
2922	1.0503846	0.036166
2923	1.0865479	0.036094
2924	1.1226502	0.0360518
2925	1.1586991	0.0358788
2926	1.1945801	0.0359026
2927	1.2304764	0.0357665
2928	1.2662506	0.0357499
2929	1.3019944	0.0357588
2930	1.3377533	0.0357116
2931	1.3734665	0.0358573
2932	1.4093247	0.0357895
2933	1.4451142	0.0358291
2934	1.4809342	0.0359312
2935	1.5168763	0.0358669
2936	1.5527344	0.0360151
2937	1.5887604	0.0359643
2938	1.6247177	0.0361064
2939	1.6608277	0.0359028
2940	1.696724	0.0359388
2941	1.7326661	0.0360335
2942	1.7686997	0.0358157
2943	1.8045197	0.0357575
2944	1.8402787	0.035846
2945	1.8761139	0.0356527
2946	1.9117737	0.035742
2947	1.9475174	0.0357736
2948	1.983284	0.0357011
2949	2.0189896	0.0357997
2950	2.0547867	0.035742
2951	2.0905304	0.0357438
2952	2.1262741	0.0358915
2953	2.1621704	0.0358297
2954	2.1979981	0.0356452
2955	2.233635	0.0356629
2956	2.26931	0.0355867
2957	2.3048859	0.0354973
2958	2.3403855	0.0356958
2959	2.3760834	0.0355273
2960	2.4116059	0.0357394
2961	2.4473496	0.0357391
2962	2.4830857	0.0359126
2963	2.5189972	0.0361186
2964	2.5551148	0.0362708
2965	2.5913849	0.0365584
2966	2.627945	0.0366105
2967	2.6645584	0.0366843
2968	2.7012482	0.0367203
2969	2.7379685	0.0366994
2970	2.7746659	0.0369057
2971	2.8115692	0.0368869
2972	2.8484574	0.0369679
2973	2.8854294	0.0368032
2974	2.922226	0.0368392
2975	2.9590683	0.0368747
2976	2.9959336	0.0368575
2977	3.0327988	0.0368113
2978	3.0696106	0.0368016
2979	3.1064072	0.0367698
2980	3.1431733	0.036791
2981	3.1799775	0.036775
2982	3.2167435	0.0368171
2983	3.2535706	0.0368185
2984	3.29039	0.0367782
2985	3.3271561	0.0366806
2986	3.3638382	0.0366432
2987	3.4004898	0.0365664
2988	3.4370499	0.0365339
2989	3.4735871	0.0364945
2990	3.5100785	0.0364662
2991	3.546547	0.036461
2992	3.5830078	0.0364369
2993	3.6194458	0.0364617
2994	3.6559067	0.0364419
2995	3.6923447	0.0364726
2996	3.7288132	0.0364771
2997	3.765297	0.0365087
2998	3.8018036	0.0365379
2999	3.8383484	0.036571
3000	3.8749161	0.0366201
3001	3.9115372	0.0366553
3002	3.9481888	0.0366932
3003	3.9848862	0.0366518
3004	4.0215378	0.0366256
3005	4.0581589	0.0365755
3006	4.0947342	0.0365622
3007	4.1312943	0.036522
