2515	0	0.0345394
2516	0.0345382	0.0345673
2517	0.069107	0.0346026
2518	0.1037063	0.034624
2519	0.1383285	0.0346841
2520	0.1730194	0.0346999
2521	0.2077178	0.0347091
2522	0.242424	0.0347154
2523	0.2771377	0.0347263
2524	0.3118667	0.0347336
2525	0.3466033	0.0347888
2526	0.3813858	0.0347995
2527	0.4161911	0.0348792
2528	0.451065	0.0349119
2529	0.4859771	0.034997
2530	0.5209732	0.0350693
2531	0.5560455	0.0351616
2532	0.5912094	0.0352707
2533	0.6264801	0.035372
2534	0.6618499	0.0352814
2535	0.6971282	0.0350743
2536	0.7322082	0.0351292
2537	0.7673339	0.0347771
2538	0.8021087	0.0347053
2539	0.8368148	0.0346144
2540	0.8714294	0.034421
2541	0.9058532	0.0345178
2542	0.9403686	0.034279
2543	0.9746475	0.0342978
2544	1.0089492	0.0342791
2545	1.0432281	0.0342242
2546	1.0774536	0.0344209
2547	1.1118698	0.0343002
2548	1.1461715	0.0344571
2549	1.1806259	0.0344157
2550	1.2150421	0.0344743
2551	1.2495193	0.0346822
2552	1.2842025	0.0346693
2553	1.3188705	0.0348103
2554	1.3536834	0.0346315
2555	1.3883132	0.0345572
2556	1.4228668	0.034457
2557	1.4573288	0.0342501
2558	1.4915771	0.0342341
2559	1.5258102	0.0341609
2560	1.5599746	0.0340754
2561	1.5940475	0.0341895
2562	1.6282348	0.0341202
2563	1.6623535	0.0342175
2564	1.6965713	0.0343545
2565	1.7309265	0.0344378
2566	1.7653656	0.0345655
2567	1.7999343	0.0345076
2568	1.8344421	0.0345787
2569	1.8690185	0.0345902
2570	1.9036102	0.0347474
2571	1.9383544	0.0348708
2572	1.9732284	0.0349143
2573	2.0081405	0.0352412
2574	2.0433807	0.0349559
2575	2.0783386	0.0349947
2576	2.1133346	0.0350722
2577	2.1484069	0.035015
2578	2.1834182	0.0352955
2579	2.2187118	0.0352986
2580	2.254013	0.0355402
2581	2.2895507	0.0358375
2582	2.3253936	0.0358471
2583	2.3612365	0.0359721
2584	2.3972091	0.0360154
2585	2.4332275	0.0360741
2586	2.4692993	0.036066
2587	2.5053634	0.0360887
2588	2.5414581	0.0361435
2589	2.5775985	0.0361358
2590	2.6137313	0.0361114
2591	2.6498489	0.0361146
2592	2.6859588	0.0360774
2593	2.7220382	0.0360774
2594	2.7581176	0.0360666
2595	2.7941818	0.0360612
2596	2.8302459	0.0360796
2597	2.8663253	0.0360664
2598	2.9023895	0.0360831
2599	2.9384689	0.0360888
2600	2.9745636	0.0360695
2601	3.0106277	0.0360864
2602	3.0467147	0.0360939
2603	3.0828094	0.0360341
2604	3.118843	0.0359408
2605	3.1547851	0.0358857
2606	3.1906738	0.03583
2607	3.2265014	0.0357791
2608	3.2622833	0.0357574
2609	3.2980346	0.0357111
2610	3.3337478	0.0357067
2611	3.3694534	0.0356778
2612	3.4051361	0.0356753
2613	3.4408111	0.035675
2614	3.4764862	0.0356749
2615	3.5121612	0.0356982
2616	3.5478591	0.0357013
2617	3.5835571	0.0357332
2618	3.6192932	0.0357505
2619	3.6550445	0.035783
2620	3.6908264	0.0358187
2621	3.7266464	0.0358534
2622	3.7624969	0.0358413
2623	3.7983398	0.035832
2624	3.8341674	0.0358492
2625	3.870018	0.0358351
2626	3.9058532	0.0358251
2627	3.9416809	0.0357724
2628	3.9774551	0.0357454
2629	4.0131988	0.0357276
2630	4.0489273	0.0356882
2631	4.0846099	0.0357024
2632	4.1203155	0.0356522
2633	4.1559677	0.035658
2634	4.1916275	0.0356361
2635	4.2272644	0.0356271
2636	4.262886	0.035639
2637	4.2985305	0.0356169
2638	4.3341445	0.0356438
2639	4.3697891	0.035627
2640	4.4054184	0.0356373
2641	4.4410553	0.0356569
2642	4.4767074	0.035653
2643	4.5123596	0.0356919
2644	4.5480575	0.035691
2645	4.5837478	0.0356998
2646	4.6194458	0.0357295
2647	4.6551742	0.0357177
2648	4.690895	0.0357653
2649	4.726654	0.0357672
2650	4.7624282	0.035796
2651	4.7982177	0.0358487
2652	4.8340683	0.0358625
2653	4.869934	0.0359382
2654	4.9058685	0.0359242
2655	4.9417953	0.0359324
2656	4.9777298	0.0359183
2657	5.0136489	0.0359386
2658	5.0495834	0.0359332
2659	5.0855178	0.0359435
2660	5.1214599	0.0358677
2661	5.1573257	0.0357469
2662	5.193077	0.0357163
2663	5.2287902	0.0356168
2664	5.2644119	0.0356015
2665	5.3000106	0.0355469
2666	5.335556	0.03554
2667	5.3710937	0.0355302
2668	5.4066238	0.0355256
2669	5.4421539	0.0355587
2670	5.4777145	0.0355517
2671	5.5132598	0.0355559
2672	5.5488204	0.035485
2673	5.5843048	0.0354241
2674	5.619728	0.035342
2675	5.6550674	0.0353454
2676	5.6904144	0.0352539
2677	5.7256698	0.0352388
2678	5.76091	0.0352149
2679	5.7961196	0.0351805
2680	5.8313064	0.0352185
2681	5.8665237	0.0351655
2682	5.9016876	0.0351835
2683	5.9368743	0.0351882
2684	5.9720611	0.035182
2685	6.0072402	0.0352433
2686	6.0424881	0.0352143
2687	6.0776977	0.0352514
2688	6.1129531	0.035276
2689	6.1482238	0.0352866
2690	6.1835098	0.0352902
2691	6.2188034	0.0352696
2692	6.2540741	0.0352398
2693	6.2893142	0.0351869
2694	6.324501	0.0351688
2695	6.3596649	0.0351155
2696	6.394783	0.0350981
2697	6.4298782	0.0350584
2698	6.4649429	0.0350397
2699	6.4999771	0.0350149
2700	6.534996	0.0349955
2701	6.569992	0.0349844
2702	6.6049728	0.0349648
2703	6.6399383	0.0349669
2704	6.6749038	0.0349475
2705	6.7098541	0.03496
2706	6.744812	0.0349433
2707	6.7797546	0.0349556
2708	6.8147125	0.0349524
2709	6.8496627	0.034965
2710	6.8846282	0.034975
2711	6.9196014	0.0349882
2712	6.9545898	0.0350113
2713	6.9896011	0.0350256
2714	7.0246276	0.0350617
2715	7.0596923	0.0350775
2716	7.0947723	0.035123
2717	7.1298904	0.0351444
2718	7.165039	0.0351908
2719	7.2002258	0.0352068
2720	7.2354354	0.0352145
2721	7.2706451	0.0352281
2722	7.3058776	0.0352349
2723	7.3411102	0.0352636
2724	7.3763732	0.0352752
2725	7.4116516	0.0352994
2726	7.4469528	0.0353041
2727	7.482254	0.0353251
2728	7.5175781	0.0353382
2729	7.5529174	0.0353635
2730	7.5882797	0.0353798
2731	7.6236572	0.0353974
2732	7.6590576	0.0354163
2733	7.6944732	0.0354405
2734	7.7299118	0.035428
2735	7.7653427	0.0353579
2736	7.8006973	0.0353442
2737	7.8360443	0.035307
2738	7.8713531	0.0353391
2739	7.9066925	0.0353472
2740	7.9420394	0.0353817
2741	7.9774169	0.0353141
2742	8.0127334	0.0352208
2743	8.0479583	0.0352268
2744	8.0831832	0.0351329
2745	8.1183166	0.0351559
2746	8.1534729	0.0351079
2747	8.1885757	0.0350487
2748	8.2236251	0.0350565
2749	8.2586822	0.0349961
2750	8.2936782	0.035022
2751	8.3287048	0.0349969
2752	8.3637008	0.034992
2753	8.3986892	0.0349891
2754	8.4336776	0.0349829
2755	8.468666	0.0350009
2756	8.5036621	0.0349985
2757	8.5386581	0.0350155
2758	8.573677	0.0350392
2759	8.6087188	0.0350566
2760	8.6437759	0.0350985
2761	8.6788711	0.035125
2762	8.7139968	0.0351685
2763	8.7491684	0.0351911
2764	8.7843551	0.0351596
2765	8.819519	0.035166
2766	8.8546829	0.0351138
2767	8.8897934	0.0351274
2768	8.9249191	0.0350899
2769	8.9600143	0.0350792
2770	8.9950943	0.0350868
2771	9.0301818	0.0350535
2772	9.0652313	0.0350819
2773	9.1003112	0.0350498
2774	9.1353607	0.0350523
2775	9.1704177	0.0350394
2776	9.2054519	0.0350114
2777	9.2404708	0.0349825
2778	9.2754516	0.0349677
2779	9.3104171	0.0349394
2780	9.3453598	0.0349372
2781	9.3802948	0.0349095
2782	9.4152069	0.0349174
2783	9.450119	0.0348924
2784	9.4850158	0.0349008
2785	9.5199127	0.0348883
2786	9.5548019	0.0348973
2787	9.5896987	0.0348974
2788	9.6245956	0.0349074
2789	9.6595077	0.0349206
2790	9.6944274	0.0349321
2791	9.7293548	0.0349588
2792	9.7643203	0.0349726
2793	9.7992858	0.0350134
2794	9.8343048	0.0350304
2795	9.8693313	0.0350861
2796	9.9044189	0.0351072
2797	9.9395294	0.0351722
2798	9.9747009	0.0352052
2799	10.0099029	0.0352757
2800	10.0451812	0.0353262
2801	10.0805053	0.0354032
2802	10.1159057	0.0354408
2803	10.1513519	0.0354449
2804	10.1867904	0.0354275
2805	10.2222213	0.0353562
2806	10.2575759	0.0353088
2807	10.2928848	0.035309
2808	10.3281936	0.0352339
2809	10.3634262	0.0352406
2810	10.3986663	0.0351997
2811	10.4338684	0.0351734
2812	10.4690399	0.0352025
2813	10.5042419	0.0351466
2814	10.5393905	0.035164
2815	10.5745544	0.0351567
2816	10.6097106	0.0351396
2817	10.6448516	0.0351956
